#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B053D5
#Date Time: 2025-05-08 17:48:52.029
#Start: 10 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43979 V
#Offset: -0.000262887 V
#Relative: no
#Channel: Channel 2
#Range: 5.43753 V
#Offset: -8.04338e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10,7.846320543869255,-43.99260706709103,89.36285388821119
10.58424294923851,7.846266755267339,-43.51716852945123,89.14728852886873
11.2026198808505,7.84639564098209,-43.01194878422233,89.18367305905537
11.85712504868911,7.846343462180006,-42.52958861449955,89.14824051499906
12.54986921948269,7.846480009690038,-42.0329110607661,89.01853055760367
13.28308648001751,7.846501829176721,-41.54574662053081,88.97576407816358
14.05914144202507,7.846406331229876,-41.05716235509262,89.03998844335683
14.88053686801006,7.846403572155948,-40.57002724669809,88.96697622738998
15.74992174261191,7.846433897239797,-40.07968175143084,88.82701109521577
16.67009981552986,7.84648654707166,-39.58137171649901,88.74644113964835
17.64403864356239,7.846529715791895,-39.0939733458086,88.74504211430876
18.6748791609217,7.846487744011331,-38.59557227271957,88.71703501803825
19.76594580868665,7.846358798017523,-38.10659475009206,88.628072421089
20.92075725606221,7.846327943950162,-37.61705306061416,88.56238070436876
22.14303774802068,7.846277074064448,-37.12825640958585,88.48511981694416
23.436729115921,7.846203731392083,-36.62540298745308,88.41548404267759
24.80600348983997,7.846195516100596,-36.14072687899275,88.3269525197602
26.25527675361243,7.846215819910801,-35.6446298976702,88.22638865592555
27.78922278597281,7.846374647411253,-35.15117624453267,88.14147762573243
29.41278853372508,7.846240007265949,-34.65856362430696,87.98658131500129
31.13120996555226,7.846329657939453,-34.16840169045894,87.93127930183287
32.95002895791605,7.846530848108401,-33.67260522934896,87.82301107825388
34.87511116750276,7.846256392440919,-33.18095456272759,87.67348736318021
36.91266494785499,7.846388409820394,-32.68662666696101,87.55362563403777
39.06926137119375,7.846519172566707,-32.19406562830927,87.41608255895568
41.35185542000135,7.84676161091226,-31.71163577992834,87.2531418494649
43.76780841670799,7.84821272580261,-31.26089104439358,87.04046810339696
46.3249117638163,7.851336168574589,-30.79891832519331,87.20898134299452
49.03141207102686,7.848571757383267,-30.21342032242226,87.36097562045222
51.8960377503974,7.843060969921918,-29.66173313247405,86.82875415346246
54.92802716530586,7.841746167085341,-29.18228208829078,86.28536094179444
58.13715842399698,7.843438213032475,-28.72469057028062,86.12906612877697
61.53378091379528,7.84618432270006,-28.25808929817729,86.0670657263272
65.12884867768241,7.846532806943657,-27.77984912187707,85.76208368538002
68.93395574087819,7.846287470236391,-27.28594427938027,85.52001391547145
72.96137350135093,7.846471078764448,-26.79988636586292,85.25229496290615
77.22409030484302,7.846426484506295,-26.31151058960491,85.00095127543791
81.73585333203927,7.846651245849384,-25.82160113843427,84.70165433953495
86.51121293296302,7.847038878677975,-25.32931873266253,84.41153764249383
91.56556955157842,7.846221472598959,-24.84575524954706,84.14985585006062
96.91522339193011,7.845315267840496,-24.36391784369808,83.78855691837563
102.5774269859912,7.845150677159392,-23.87765297957623,83.42152745565899
108.5704408327505,7.845026775852125,-23.39415597265723,83.02379944983485
114.9135922879754,7.845318209896112,-22.90597505020078,82.6226080011885
121.6273378945674,7.846690192639114,-22.4168735626619,82.18629784907654
128.7333293545225,7.848642162148839,-21.93429987075399,81.75069886774384
136.2544833552602,7.843773062572058,-21.45398623956111,81.27993488495656
144.2150554755048,7.85231559897015,-20.96930517606785,80.78437136711311
152.6407184090652,7.847071398593986,-20.48970237564921,80.26815540585861
161.5586447587848,7.842672204665773,-20.0128362003427,79.72730088290639
170.9975946676697,7.842659827572573,-19.53744687007654,79.1429206715444
180.9880085698029,7.845071154082653,-19.0640620192443,78.53030925355313
191.5621053601653,7.846872755597855,-18.59283503583597,77.86941467258595
202.7539862999612,7.84541674195312,-18.12131400049675,77.19288659402184
214.5997449925365,7.845978777951565,-17.65248796318915,76.48064845923517
227.1375837845639,7.844329987107094,-17.18883931883885,75.7290570146117
240.4079369678839,7.847488095474974,-16.72734540075283,74.94018019576318
254.4536011793301,7.84889036844624,-16.26825512801728,74.10555646385342
269.3198734190672,7.848104226658949,-15.81338053835623,73.22916539966533
285.0546971325567,7.846827498126487,-15.36245703180416,72.31817543340182
301.7088168272581,7.845579679716166,-14.9171055959677,71.35315936136136
319.3359417227003,7.845254195673358,-14.47582952755372,70.36773170890271
337.9929189616926,7.846293438579638,-14.0411426838462,69.2927612047435
357.7399169412834,7.845861414594753,-13.60927414651043,68.20780503745701
378.6406193546952,7.847013807799931,-13.18759820613808,67.05920873934036
400.7624305700231,7.847335956439597,-12.77214430072754,65.87887743268831
424.1766930080449,7.84645684917802,-12.36240407992906,64.64204089102844
448.9589172201711,7.846771332693056,-11.96262830886858,63.35730702227399
475.1890254085353,7.846325171243857,-11.57072986464466,62.03446314668128
502.9516091735803,7.84697283916453,-11.18801953406807,60.66632472432876
532.3362023203628,7.846544602769633,-10.81590779606729,59.24615799901123
563.4375696033708,7.846333507133691,-10.45421051682229,57.7881248922195
596.3560123410552,7.847480177060842,-10.10254874327591,56.29449953834681
631.1976918856806,7.847664597109509,-9.763689959472664,54.77136956387361
668.0749719916639,7.847438550651676,-9.437518566529837,53.21272233156492
707.1067811865476,7.848625012164241,-9.122716716693784,51.62188224503707
748.4189963132453,7.847314429772149,-8.821010758146867,50.01020337226277
792.1448484804624,7.846934241137684,-8.533231551248212,48.37644982003664
838.4253527304941,7.847306236005105,-8.259235045416579,46.73020675272221
887.4097628100533,7.846533025314009,-7.998527639086952,45.07386830205309
939.2560525107727,7.847092406257961,-7.75148487318671,43.40813536546013
994.1314251316742,7.847644165572546,-7.519055470231902,41.74450658201567
1052.212852706634,7.847203829848404,-7.299563819717002,40.08521490555003
1113.687646735833,7.84811559196719,-7.095077706285212,38.43858091795893
1178.754062261777,7.848369853558674,-6.902582542203999,36.80283397768255
1247.621937238045,7.848585688523761,-6.724301999901476,35.18689210711992
1320.513369252708,7.848169755588003,-6.557781846667191,33.59218182084101
1397.663431788814,7.848111245385664,-6.40356712911779,32.03080291865014
1479.320932331926,7.848835815604591,-6.261183099367998,30.49225768967686
1565.749214769513,7.849494707451877,-6.130119474448338,28.98318188158188
1657.227008669993,7.850016895051775,-6.009696470688871,27.51331202385862
1754.049328180301,7.850164814562691,-5.898855029455271,26.07973989448172
1856.528423440887,7.851343740167799,-5.7978549178352,24.6806245836419
1964.994787586509,7.85100081617832,-5.705469216916209,23.32178237787831
2079.798222580294,7.851936847558769,-5.621715690600154,22.00966377015208
2201.308967318424,7.850878319746968,-5.545452750516725,20.73207360549803
2329.918891643553,7.851533045991749,-5.476094959572623,19.49243049674402
2466.042760117587,7.852241814748748,-5.413286004007364,18.2931008535663
2610.119569629524,7.852729636461958,-5.356172854646019,17.13394625617026
2762.613965152073,7.853056637464089,-5.305559524450912,16.01183317859881
2924.017738212866,7.85492774381329,-5.259221189369794,14.92377758970747
3094.851412912785,7.857672960840217,-5.217337754239644,13.8707069354353
3275.665924606298,7.856290211981683,-5.18121913455078,12.85385853206188
3467.044396657504,7.858318283096325,-5.147821505681589,11.86486390795906
3669.604021001906,7.858859008194182,-5.117919829937446,10.90706019114299
3883.998048578666,7.859936708912333,-5.091633680196843,9.976623384942897
4110.91789605249,7.860499003687357,-5.068870240954226,9.07618692865401
4351.095375619197,7.864136410862367,-5.047951461237171,8.192859617951427
4605.305055086172,7.864484355168694,-5.030347676052852,7.338447326644737
4874.36675583883,7.861815982433486,-5.014594058451447,6.499016020908783
5159.148196748966,7.865556098838597,-5.001522312439524,5.6817727970558
5460.567792551683,7.869666105082068,-4.990035606892334,4.878071900224221
5779.597615715405,7.869158590646798,-4.980897104962419,4.089960023264879
