#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B053D5
#Date Time: 2025-05-08 14:22:54.777
#Start: 10 Hz
#Stop: 22050 Hz
#Steps: 300
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43979 V
#Offset: -0.000262887 V
#Relative: no
#Channel: Channel 2
#Range: 5.43753 V
#Offset: -8.04338e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10.00000000000001,-0.01616908588772137,-85.44124198260542,27.74600122326329
10.26081762452716,-0.01613238521636794,-85.02702937818898,23.8584824195831
10.5284378323807,-0.01578929927705636,-79.52685187934247,9.58203554565263
10.80303804692303,-0.01612487363128193,-82.14274369020963,0.2627988960650498
11.08480031903051,-0.01605529365533786,-77.69427217846746,19.11636581809462
11.37391144778724,-0.01613623776205047,-84.25404682865883,4.732635774183645
11.67056310432663,-0.01576218371140654,-79.50843618121164,8.076078104416666
11.97495195890309,-0.01581650264078293,-80.88493456365046,5.894957229420612
12.28727981127788,-0.01614570908268116,-81.30036861366122,12.63912019508317
12.60775372450566,-0.01628078896187877,-80.86863167195162,2.598359887766968
12.93658616221055,-0.01588180941508289,-78.33726732903595,14.68150451486119
13.2739951294424,-0.01655640209223027,-78.67839840824773,3.48868571831035
13.62020431720701,-0.01587804862128273,-78.37479759786572,1.090634534233184
13.97544325076584,-0.01616956322765916,-79.18591250959479,8.023421687365129
14.33994744180371,-0.0161362530422972,-82.04061392472917,18.16823304301666
14.71395854456524,-0.01609422687906406,-80.59817675132118,22.46700184508998
15.09772451606369,-0.01616229753963037,-82.20226335423364,6.962081589139586
15.49149978046817,-0.01585823991443461,-78.67620844735163,11.09110268157798
15.89554539777862,-0.01625000416720716,-79.93111252361348,-3.105006835734848
16.31012923689983,-0.01608596527657221,-78.914334145368,6.648165703994692
16.73552615322972,-0.01620119655102684,-79.35687893099669,-8.316998634321266
17.17201817087945,-0.01654022492217963,-78.12785310154199,14.97561820429108
17.61989466964603,-0.01615831097668597,-78.11290475678865,16.56528116080094
18.07945257686159,-0.01618547772707412,-79.09214844369284,11.88767664059708
18.55099656424642,-0.01636291986391755,-76.70026126753942,6.981786354599052
19.03483924989622,-0.016385797590269,-78.44627159664324,1.870768635070739
19.53130140553762,-0.01641027658845561,-79.40692185315235,9.898349104745165
20.04071216918922,-0.01631909314752568,-77.51492712538851,3.864551232302626
20.56340926336922,-0.01599685641399149,-77.33542944716915,14.05452981820889
21.09973921899439,-0.0161131761607914,-80.32195108143804,6.333437189787915
21.65005760511843,-0.01608079515303837,-78.26744849728459,-0.7271664254203642
22.21472926466272,-0.01619265842900184,-78.35048963156093,-5.242946134969884
22.79412855629502,-0.01579783530658345,-77.50089039625502,-9.660820111447002
23.38863960261695,-0.0161991156064093,-79.71831589760561,7.455157982777479
23.99865654482456,-0.0161990075193651,-77.32921809053634,6.637382976868153
24.62458380401096,-0.01607282045942248,-78.07005139940097,19.63364649121976
25.26683634928414,-0.01637719301693021,-77.36732969278842,-1.591622609310818
25.92583997287775,-0.01620131935353167,-77.50710286456793,3.413599992709479
26.60203157243745,-0.01643112185685583,-76.86050252641044,-1.823135309763742
27.29585944066938,-0.01664245667533075,-78.3226807527363,-4.200501559143326
28.0077835625436,-0.01618925608311166,-77.22911501426159,-11.23365111416599
28.73827592024891,-0.01636518329833431,-76.28948923558508,10.08839212856566
29.48782080610142,-0.01615153606037351,-74.83594696098962,4.087775270278371
30.25691514361437,-0.01618679365167499,-75.44826858385608,-5.298834646323499
31.04606881694206,-0.01639645280877975,-74.20033054450117,-8.021084810500284
31.85580500891618,-0.01637849776882887,-74.21443883066735,3.087252753586318
32.68666054789873,-0.01614940660102528,-73.92384759621555,0.6659052024477532
33.53918626368154,-0.01642537054132923,-74.72685996986789,1.974379792249536
34.4139473526682,-0.01648347208105452,-73.26362682820431,3.546516845654708
35.31152375258072,-0.01578818362211604,-74.90808203670358,0.4322038899960177
36.23251052693892,-0.01595475601101053,-73.71582467744332,2.609929714761318
37.17751825956803,-0.01625935195066049,-74.16206803987274,-3.33444096740746
38.14717345939555,-0.0165291620960552,-72.63818945025001,-8.597117668950176
39.142118975806,-0.01624440872078796,-70.70031753103969,-5.704022187164725
40.16301442482887,-0.01629230129004098,-71.94094164508128,-4.950811788764
41.21053662644221,-0.0159104939485882,-72.23681433180093,-3.781646451957528
42.28538005328197,-0.01630355446707461,-70.64415079637315,-2.64698725631024
43.38825729105443,-0.01649746760397242,-71.36742415198982,-8.558182507349159
44.51989951095698,-0.0160042500214151,-70.42516112400433,-7.078256285798915
45.68105695442048,-0.01633835916235223,-70.00541834428711,-8.172037797554822
46.87249943049456,-0.01652575468073036,-70.21327097931088,-5.695347430974564
48.09501682620572,-0.01679599101764182,-70.02110460504584,-4.383134882549257
49.34941963022613,-0.01628386542768535,-68.94480592506299,-6.07966253351097
50.63653947020102,-0.01652908611615724,-68.95566227754298,-12.97370349948919
51.95722966409031,-0.01612896669524921,-68.0122923855571,-10.40125575368209
53.31236578589026,-0.01675447091472078,-68.1845207653992,-11.52868394746235
54.70284624611008,-0.01651602332186839,-67.76967972143194,-9.018562637138633
56.1295928873885,-0.01681337074045917,-68.5402995664606,-13.45260064879581
57.59355159564495,-0.01647242273093014,-67.79836506427927,-12.20072981258545
59.09569292717072,-0.01633221758566838,-66.31503227971825,-14.15776645926756
60.63701275207576,-0.01599081342791432,-66.40141916492412,-15.59902757901446
62.21853291451763,-0.0163816099474893,-66.14178209408691,-16.3766170750998
63.84130191015049,-0.01615644799199735,-65.55940761473236,-13.01034120708404
65.50639558124307,-0.0164650584081999,-65.08572228543638,-16.47016659702575
67.21491782992661,-0.01684505081974498,-64.769703029315,-17.2507604031393
68.9680013500455,-0.01637431492265619,-64.81808872827978,-18.12503917764342
70.76680837809589,-0.01632004198584446,-64.61995932363041,-18.89423784979799
72.61253146375016,-0.01640764523618878,-63.71398783354841,-22.74075645862344
74.50639426047796,-0.01643426533681992,-63.55159922230266,-22.57557151573982
76.44965233678805,-0.01605094678127296,-63.18294169703179,-24.43248212871804
78.44359400862869,-0.01648305029026657,-62.63615366409526,-23.81255444608566
80.48954119349894,-0.01664969511343631,-62.41336192267195,-24.39537133886384
82.58885028683578,-0.01673058088716498,-61.7270623088266,-25.50463005901091
84.74291306125984,-0.01669784651976635,-61.56269497608989,-25.52508906220582
86.95315758927465,-0.01643215683506419,-61.1333412591746,-26.38518770974285
89.22104919003159,-0.01629527369089567,-60.37825104054542,-27.22692590458983
91.54809140078797,-0.01641577021107399,-60.11950161617199,-31.89825220000554
93.93582697370272,-0.01651156885450243,-59.86152870320781,-31.11588492646402
96.38583889863014,-0.01659287641735716,-59.63888720502786,-32.62087006237209
98.89975145258984,-0.01660969655671806,-58.84756566177647,-31.78615042427158
101.4792312766088,-0.01613977453840953,-58.38033288351838,-33.28161665474268
104.1259884806493,-0.01679573722495056,-58.07058415507953,-36.40202012416086
106.8417777773557,-0.01701382205944827,-57.73245294704091,-36.95300123127761
109.6283996453704,-0.01672375535712707,-57.32744733820812,-37.19272100997203
112.4877015229923,-0.01626706248784669,-56.84559293788406,-38.24076746013534
115.4215790329668,-0.01661852151747687,-56.45294643825041,-40.15680262947103
118.4319772392219,-0.01645208317655128,-56.02870997259625,-42.57662693915805
121.5208919363806,-0.01614897103545868,-55.717763394511,-42.60688458724844
124.6903709729073,-0.01636890041405521,-55.14071814927591,-43.39332488497612
127.9425156087635,-0.01630228769657474,-54.6292218183513,-44.79284739249337
131.279481908474,-0.01647253640312768,-54.1282033847591,-47.62195037700683
134.7034821705263,-0.01647938392523096,-53.72484984670769,-48.03481014597285
138.2167863940513,-0.01701690378622872,-53.29833596964241,-49.76876082096229
141.8217237837585,-0.01643901528413451,-53.0224770408714,-52.18056614627147
145.520684294121,-0.01631692906644491,-52.48211376824841,-53.08902094185059
149.3161202138368,-0.0159994253687154,-52.15374231307679,-54.99801419502636
153.2105477916151,-0.01666777159923429,-51.67749762740993,-56.46676806045284
157.2065489043662,-0.01696066429125889,-51.26367880332942,-58.35864152615477
161.306772768901,-0.01626692869831373,-50.94314665336235,-60.16162114139433
165.5139376982735,-0.01598468036816228,-50.38067771233838,-61.4224142697054
169.8308329039333,-0.01692891366925106,-49.8712833209948,-63.29674508625274
174.2603203448803,-0.01630174380008876,-49.50309147062172,-64.46629165979849
178.8053366250495,-0.0155898537906104,-48.97169626073686,-66.71297473673879
